Experiment name, Number of hosts, Number of VMs, Total simulation time, Energy consumption, Number of VM migrations, SLA, SLA perf degradation due to migration, SLA time per active host, Overall SLA violation, Average SLA violation, Number of host shutdowns, Mean time before a host shutdown, StDev time before a host shutdown, Mean time before a VM migration, StDev time before a VM migration, VM selection mean, VM selection stDev, host selection mean, host selection stDev, VM reallocation mean, VM reallocation stDev, total mean, total stDev
20110303_iqr_rs_1.5_it2fuzzy_admissible_orders_a_intersection_maxmin_and_union_minmax,800,1052,86400.0,136.88854870067271,3918,3.683717005939003E-4,0.020962218133905874,1.7573126004164041,0.09736136965389049,12.083134800358456,780,3331.342358974335,5389.16997404871,20.238338887463424,7.953109278056439,0.0030139372822299663,0.013497985378151072,0.061616724738675924,0.010533635722904383,0.076226480836237,0.1452605842555766,0.4729547038327529,1.2182637169164439
20110303_iqr_rs_1.5_it2fuzzy_admissible_orders_lex1_intersection_maxmin_and_union_minmax,800,1052,86400.0,137.43555878878232,3916,3.2804051816149346E-4,0.019273208233463117,1.702054552557228,0.09338778372697702,11.825060040951708,779,3162.3731707316865,4800.788642861309,20.21951885098621,8.009263300520788,0.0031533101045296175,0.01443277815109563,0.062024390243902446,0.011614560018984357,0.06916376306620205,0.10750868078686061,0.41983623693379846,0.9591683302086765
20110303_iqr_rs_1.5_it2fuzzy_admissible_orders_lex2_intersection_maxmin_and_union_minmax,800,1052,86400.0,133.41870198576854,3967,3.532040198595491E-4,0.01942711886065895,1.8180977961421128,0.10002414050395815,12.302615643634782,781,3269.4434673495275,6251.800443285848,20.461134751771688,7.962471718907719,0.0026864111498257843,0.011470512057677703,0.06306271777003483,0.011978254055173373,0.06548780487804877,0.12039785020205504,0.3968989547038332,0.9902032673815866
20110303_iqr_rs_1.5_it2fuzzy_admissible_orders_xuandyager_intersection_maxmin_and_union_minmax,800,1052,86400.0,135.06006019705376,4006,4.0046417081721016E-4,0.02141634900970865,1.8698993494907472,0.10229242070865514,11.187158519433241,779,3100.1747419768712,4117.129170033145,20.408900476308723,7.999896499290583,0.0028885017421602793,0.012654697579329886,0.06406271777003482,0.012875801432065105,0.0740801393728223,0.14052211777224707,0.412466898954704,1.2340493997823938
