Experiment name, Number of hosts, Number of VMs, Total simulation time, Energy consumption, Number of VM migrations, SLA, SLA perf degradation due to migration, SLA time per active host, Overall SLA violation, Average SLA violation, Number of host shutdowns, Mean time before a host shutdown, StDev time before a host shutdown, Mean time before a VM migration, StDev time before a VM migration, VM selection mean, VM selection stDev, host selection mean, host selection stDev, VM reallocation mean, VM reallocation stDev, total mean, total stDev
20110303_iqr_mc_0.8,800,1052,86400.0,235.61866840628696,24312,0.010810186086742321,0.12354822364956344,8.749770549032512,0.2744899202163334,10.375892324245624,3874,1207.5643892617486,3406.727873124385,19.303420945649997,8.185398742988626,0.01647386759581879,0.009111883044232874,0.006397212543553994,0.002549316218506447,0.04385365853658534,0.014631589264344373,0.10719512195121955,0.08573583336607038
20110306_iqr_mc_0.8,800,898,86400.0,174.94687093122118,18807,0.011088846335392009,0.12457864341536484,8.901081302049537,0.2690084730870971,10.61119104136517,3183,1132.0443543826457,3108.084083972353,19.209079506007473,8.13841317977812,0.011365853658536556,0.007395563158141627,0.005139372822299642,0.002219135696985746,0.027418118466898928,0.011571278915839612,0.0710940766550523,0.10110834146124177
20110309_iqr_mc_0.8,800,1061,86400.0,197.52180690169098,21770,0.01057435364086045,0.13335156097906192,7.929681184999982,0.24299587254204771,11.275625788157981,3799,1175.757784680183,3388.1842787913874,19.36266024286218,8.143416502281482,0.01283972125435537,0.009101338404937483,0.006132404181184654,0.0020560065857923742,0.03761324041811847,0.018085274859279948,0.0945644599303136,0.10849060668776833
20110322_iqr_mc_0.8,800,1516,86400.0,236.2275420880429,32796,0.010919339458831048,0.1430726877343464,7.632022317988316,0.2543573081590437,11.042393873366056,4843,1101.2114705761267,3000.8487215100945,19.199330802487296,8.222031428185714,0.02171777003484318,0.011668518906502511,0.006797909407665491,0.002387524939015646,0.06848780487804876,0.02860373754962713,0.17343205574912904,0.14862460837153213
20110325_iqr_mc_0.8,800,1078,86400.0,210.22615065212688,24433,0.010341235427542513,0.13025594379050753,7.939165865762308,0.27580523915639776,10.835844353667932,3984,1129.0218072289158,3134.1233765724337,19.330814208374534,8.156434138437753,0.015264808362369315,0.009088507028967636,0.00606620209059232,0.0018789803069701465,0.03986411149825782,0.0141919533426457,0.10337282229965164,0.10689546406565133
20110403_iqr_mc_0.8,800,1463,86400.0,325.0902961256729,37245,0.011416926462541293,0.14041771841245257,8.130687915755804,0.28878533437049836,10.977526368041115,5140,1309.3406412451525,3612.0505948982386,19.11014996641874,8.174684861922152,0.020606271777003457,0.00947106537874153,0.006770034843205564,0.0023361122892858414,0.08584320557491289,0.02201969431986078,0.19024390243902434,0.12139372639100982
20110409_iqr_mc_0.8,800,1358,86400.0,263.7463870179953,29647,0.010666113073233776,0.13553799406411154,7.869463575053754,0.2956986136910951,10.957895030467094,4574,1199.2000096196052,3320.6005894865943,19.315662222223246,8.174700909867095,0.020846689895470335,0.009807100031756052,0.007623693379790923,0.0029096889537806635,0.07862020905923343,0.02427447959064623,0.18389198606271773,0.14201543365807354
20110411_iqr_mc_0.8,800,1233,86400.0,257.41894471130234,27602,0.009263882102894264,0.1281545369860031,7.2286805608029745,0.23924267682557268,10.798958173522875,4401,1182.8368234492261,3332.9741308665657,19.232319191136245,8.149015738820177,0.021275261324041773,0.011945864830866995,0.007386759581881515,0.002829706109434909,0.06940418118466904,0.02416197635413309,0.16996167247386773,0.14369286129103379
20110412_iqr_mc_0.8,800,1054,86400.0,211.689673234152,25690,0.01103519474684074,0.14375136273991546,7.676584441711588,0.30358749611434743,11.096705297359973,3876,1185.5785005160046,2926.428788242773,19.345221018923123,8.194390409771502,0.014501742160278702,0.007556257335896735,0.006508710801393717,0.0027314077308771595,0.045839721254355356,0.015240338814959344,0.10798606271777011,0.0934066967293253
20110420_iqr_mc_0.8,800,1033,86400.0,185.57882263549578,27742,0.0152914355697819,0.18865488295395078,8.105507437893575,0.3337171069722181,12.69209201118186,4309,1031.5580932931073,2464.596054810326,19.346554020103294,8.19880596326835,0.015630662020905895,0.009457459070896287,0.006146341463414615,0.0022885039991933005,0.04438327526132402,0.017540347067522385,0.11165156794425088,0.1222270207612716
