Experiment name, Number of hosts, Number of VMs, Total simulation time, Energy consumption, Number of VM migrations, SLA, SLA perf degradation due to migration, SLA time per active host, Overall SLA violation, Average SLA violation, Number of host shutdowns, Mean time before a host shutdown, StDev time before a host shutdown, Mean time before a VM migration, StDev time before a VM migration, VM selection mean, VM selection stDev, host selection mean, host selection stDev, VM reallocation mean, VM reallocation stDev, total mean, total stDev
20110303_it2fuzzy_rs_1.8,800,1052,86400.0,188.14135650093758,2106,0.003272119379027157,0.004599602378713316,71.13917920754041,13.43033554206919,16.4569161277884,777,962.7951042471046,5343.724406235648,19.714940170939318,8.2030631493971,,,,,,,,
20110303_it2fuzzy_rs_2.2,800,1052,86400.0,188.14135650093758,2106,0.003272119379027157,0.004599602378713316,71.13917920754041,13.43033554206919,16.4569161277884,777,962.7951042471046,5343.724406235648,19.714940170939318,8.2030631493971,,,,,,,,
20110303_it2fuzzy_rs_0.8,800,1052,86400.0,254.8285784217213,11310,0.0015154849044608989,0.038756027611185205,3.9103205304341393,0.15168583683292106,9.84264276335888,742,1490.470026954169,8860.216093608291,19.503772018876592,8.201700779201506,,,,,,,,
20110303_it2fuzzy_rs_1,800,1052,86400.0,188.14135650093758,2106,0.003272119379027157,0.004599602378713316,71.13917920754041,13.43033554206919,16.4569161277884,777,962.7951042471046,5343.724406235648,19.714940170939318,8.2030631493971,,,,,,,,
20110303_it2fuzzy_rs_0.9,800,1052,86400.0,188.14135650093758,2106,0.003272119379027157,0.004599602378713316,71.13917920754041,13.43033554206919,16.4569161277884,777,962.7951042471046,5343.724406235648,19.714940170939318,8.2030631493971,,,,,,,,
20110303_it2fuzzy_rs_0.7,800,1052,86400.0,261.44469155078804,12299,0.0022643280288094634,0.04280601995365182,5.289742029885429,0.25661604762761775,9.937406541498877,737,1647.7598968792336,9112.938177747608,19.566313337212925,8.193989086291602,,,,,,,,
20110303_thr_rs_0.8,800,1052,86400.0,245.13059590858097,25907,0.00911994941929322,0.12406080469428954,7.351193184476425,0.1885796789034128,10.586275183830802,4033,1282.5346729481744,3532.81546701144,19.734589056465044,8.112348774227026,6.411149825783977E-4,5.355698984291492E-4,0.004369337979094073,0.0026778358435406656,0.04858885017421602,0.018965692648156226,0.08745296167247384,0.066959102301763
20110303_thr_rs_0.6,800,1052,86400.0,279.72396880822794,27115,0.007006700249349825,0.1176253111437117,5.956796357196634,0.14066258775602766,10.065829057042777,4001,1726.1866933266622,3813.7084744551858,19.703337920313107,8.125771095218877,4.7735191637630697E-4,5.072991264469782E-4,0.0026794425087108033,0.0016979097709285572,0.04287804878048778,0.017313515043815834,0.07616376306620208,0.09049223014855112
20110303_thr_rs_0.7,800,1052,86400.0,259.4403175997193,27009,0.007579825423814266,0.11660136593407924,6.5006317576927275,0.15366151824157676,10.267873285606093,4189,1436.7353239436557,3629.252743773267,19.773904309254377,8.142541180267914,4.7038327526132437E-4,5.137897649004968E-4,0.002829268292682929,0.001562938493818507,0.033794425087108,0.011147277111182545,0.06289547038327524,0.0584277949025382
20110303_thr_rs_1,800,1052,86400.0,224.44924014707743,24089,0.032411175627277425,0.1620236920568301,20.003973009027067,0.6664439089212463,10.10871314107398,3836,1159.0751574556796,2993.027553185723,19.78239418774832,8.134497069027667,7.317073170731713E-4,6.322937028190261E-4,0.002735191637630664,0.0016993155393591408,0.019216027874564442,0.00845816654895431,0.039780487804878015,0.06233574698524729
