Experiment name, Number of hosts, Number of VMs, Total simulation time, Energy consumption, Number of VM migrations, SLA, SLA perf degradation due to migration, SLA time per active host, Overall SLA violation, Average SLA violation, Number of host shutdowns, Mean time before a host shutdown, StDev time before a host shutdown, Mean time before a VM migration, StDev time before a VM migration, VM selection mean, VM selection stDev, host selection mean, host selection stDev, VM reallocation mean, VM reallocation stDev, total mean, total stDev
20110303_iqr_rs_1.5_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1052,86400.0,109.49758657751764,22489,0.006639656599458229,0.09444547982201998,7.030147564468396,0.12099556545586991,9.12160557781681,3571,912.0047045645434,2372.5352778302963,19.721582048746203,8.184837305253602,7.142857142857148E-4,5.564982566821836E-4,0.046989547038327445,0.011049945201445454,0.0289477351916376,0.013298642870434769,0.30739024390243863,2.525771834047311
20110303_lrr_rs_1.2_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1052,86400.0,96.15676189270404,6733,0.0012083594581830622,0.02630109386218915,4.5943315685444475,0.043316911944041886,8.372605422970532,1083,1619.532801477349,6034.681842407422,19.68094626238225,8.227602233259503,3.414634146341466E-4,7.811963779994684E-4,0.04260278745644609,0.004125953066433929,0.01109407665505223,0.005902606965325614,0.2471951219512196,2.304517326610379
20110303_mad_rs_2.5_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1052,86400.0,108.8915577673796,22792,0.006881887465170528,0.09584067084574203,7.180550182340751,0.13277076563940748,9.065022185525207,3389,942.7348669223938,2306.852364227352,19.637661229613347,8.178190492059873,7.003484320557496E-4,5.739994796566757E-4,0.047303135888501754,0.007003652188535157,0.030491289198606244,0.014432108751581327,0.31865156794425065,2.5964387412207253
20110303_thr_rs_0.8_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1052,86400.0,74.32595064010819,2209,0.0031509670555020593,0.004849495119808998,64.97515674634111,10.710751108039148,14.0766829640469,786,819.8024122137311,3867.3047037389256,19.431887732004462,8.348927291270765,3.4843205574912894E-6,5.902813361009552E-5,0.04680836236933794,0.016786447656701113,3.4843205574912894E-6,5.902813361009552E-5,0.24352264808362278,2.4437583055518806
20110306_iqr_rs_1.5_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,898,86400.0,83.9902749711975,16568,0.006413092303930055,0.09280449757749563,6.910324899474678,0.11773570156480063,9.34473274946078,2790,902.6436415770502,2474.3605915634525,19.73096046497061,8.159076869212093,4.459930313588853E-4,4.97942943294152E-4,0.04634146341463409,0.004549086047209437,0.017668989547038293,0.008633475668713498,0.2546132404181181,2.2568005294252935
20110306_lrr_rs_1.2_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,898,86400.0,72.75294837701526,5298,0.001103595207966991,0.02525278895288413,4.370191387676208,0.05584623628768302,8.872519745014202,1044,1500.9550651340824,6247.3820393088145,19.490133333332217,8.176911672483486,1.8466898954703847E-4,3.887065855235734E-4,0.04367944250871066,0.0029886198552451786,0.006916376306620184,0.004100142003066575,0.21622996515679427,2.0669560748749802
20110306_mad_rs_2.5_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,898,86400.0,83.34040883886522,17180,0.006765361690474992,0.09581915219162991,7.060552651253752,0.1306285661043218,9.467155478825804,2820,892.8882042553116,2327.2852254911063,19.821923423148462,8.154172453615251,5.783972125435544E-4,8.193167516733822E-4,0.047627177700348314,0.020156477729363503,0.01902090592334493,0.010080770756076801,0.26288153310104506,2.3164045565989997
20110306_thr_rs_0.8_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,898,86400.0,56.35498149986529,1938,0.0029423402420184906,0.004896846937858586,60.08642457804062,12.525943352389534,16.89441191903869,789,683.5214651457543,2848.2446808769614,19.1208090815269,8.326661239084967,0.0,0.0,0.0444668989547036,0.004471133341434477,0.0,0.0,0.20903484320557494,2.0866398539040167
20110309_iqr_rs_1.5_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1061,86400.0,93.10106972975585,20852,0.0075284837425553825,0.10489638435300969,7.1770669589712845,0.13027111663949806,9.934548925482272,3209,911.055745715174,2071.7988043899004,19.773369651390276,8.174225677524039,5.540069686411154E-4,5.760757404131225E-4,0.047397212543553904,0.005255938289954912,0.023045296167247348,0.014004795775721635,0.29816376306620124,2.5018608789665495
20110309_lrr_rs_1.2_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1061,86400.0,77.10283938695314,7462,0.0018351912984627195,0.03418886563338748,5.367804004209326,0.07498743988431074,8.82333514235018,1204,1462.221900332199,5367.489868723163,19.734558992605688,8.200223407692848,2.439024390243904E-4,4.3823720812869826E-4,0.04464459930313584,0.0035693671105183184,0.008885017421602753,0.006095167630488216,0.24929616724738712,2.3309943208567403
20110309_mad_rs_2.5_it2fuzzy_intersection_maxmin_and_union_minmax_reduction_centerofsets,800,1061,86400.0,92.07731972527996,20239,0.0075191783947150415,0.10405244224481804,7.226335329086914,0.13976906741642925,9.779987058292914,3290,881.29674893617,2168.941707995205,19.796214352870443,8.154671236218302,5.435540069686415E-4,5.94866074464306E-4,0.045355400696864064,0.004551088830343551,0.02295818815331006,0.01495885946274023,0.28986062717769934,2.406516681834526
