Experiment name, Number of hosts, Number of VMs, Total simulation time, Energy consumption, Number of VM migrations, SLA, SLA perf degradation due to migration, SLA time per active host, Overall SLA violation, Average SLA violation, Number of host shutdowns, Mean time before a host shutdown, StDev time before a host shutdown, Mean time before a VM migration, StDev time before a VM migration, VM selection mean, VM selection stDev, host selection mean, host selection stDev, VM reallocation mean, VM reallocation stDev, total mean, total stDev
20110412_mad_mc_2.5_it2fuzzy,800,1054,86400.0,182.44826721793626,10898,0.010763116761467972,0.05073408960585194,21.214762785901055,2.3402263580896814,10.943417480979631,767,1231.4742477183752,7006.192877773684,18.849721193800807,8.288753862509033,0.019742160278745615,0.007838161948407654,0.06234843205574904,0.004978680700644374,0.0910696864111497,0.6492800116963118,0.2335017421602782,1.3376358172321825
20110403_mad_mmt_2.5_it2fuzzy,800,1463,86400.0,278.0459159265235,21948,0.008199301647580266,0.03355291084004696,24.436930931768867,3.061165611968313,11.678822483421936,744,644.3796989247338,989.3907505302742,11.637354625548998,4.403663247825329,0.0057073170731707056,0.003865489517551675,0.06256794425087105,0.006687433441824991,0.13764459930313583,0.46151998702496916,0.3113519163763068,1.7271086467908554
20110409_mad_mmt_2.5_it2fuzzy,800,1358,86400.0,227.95468525310355,22642,0.006418783360635354,0.04798706913965344,13.376068752928447,1.446627815518045,11.572347316980466,759,1511.51392358365,7498.7172389517755,11.669445866972861,4.3567767260238535,0.00450174216027873,0.0055664294493333105,0.06155400696864106,0.005316195367813566,0.12732752613240397,0.5559540505631422,0.2836933797909405,1.5626868973731602
20110411_mad_mmt_2.5_it2fuzzy,800,1233,86400.0,221.02683903974835,19892,0.0063428927760244835,0.03847614089249169,16.485262370120516,1.8173096752737177,11.15964500682311,759,1178.9539868247605,6205.916668534762,11.632299781067973,4.385074432545439,0.004498257839721243,0.004087226019525324,0.062177700348432015,0.005166438657276931,0.11966202090592329,0.6005993749138863,0.26144599303135857,1.463972083727415
20110412_mad_mmt_2.5_it2fuzzy,800,1054,86400.0,182.22773193799634,16753,0.007122185809477262,0.03948076353612774,18.039635436533413,2.136203438186092,11.26860782391005,769,1513.9097893367923,8437.708604149831,11.82433048988377,4.617962209984639,0.003954703832752605,0.0031202088585652672,0.061484320557491215,0.004805911075697613,0.10103484320557503,0.604325607053968,0.22557491289198556,1.2795884228750471
20110403_mad_mu_2.5_it2fuzzy,800,1463,86400.0,279.3622559934997,36429,0.01578331182456389,0.07496964622359321,21.052936247679433,1.9602837173241943,12.477396958538002,745,807.0421959731523,3559.145491118476,18.51090405504695,8.27435491074381,0.00914634146341461,0.005427801283954671,0.062073170731707275,0.006372324178491213,0.238006968641115,0.48615034073568447,0.4152160278745641,1.7265899621000722
20110409_mad_mu_2.5_it2fuzzy,800,1358,86400.0,227.19199288790654,38031,0.013072775696859067,0.10637989073850089,12.288765861768068,0.7833470450848435,13.072437358467187,757,1380.6673130779254,6996.3808782288415,19.012481595401233,8.240579767636149,0.007264808362369304,0.006862249667937231,0.06285017421602786,0.006945481373382567,0.2157317073170733,0.5763773965830291,0.3750278745644594,1.5674658044663494
20110411_mad_mu_2.5_it2fuzzy,800,1233,86400.0,220.35462475778752,30059,0.013112947989245605,0.08229941563227991,15.933221261053982,1.267692106032514,12.358184954536117,760,1174.1533894736745,6242.103083161621,18.856294024678938,8.285409250057498,0.008369337979094041,0.01704650674529942,0.0630975609756097,0.006395274777904804,0.19428222996515662,0.6229501942717907,0.3401010452961678,1.4830934619999092
20110412_mad_mu_2.5_it2fuzzy,800,1054,86400.0,180.77214015023486,25459,0.014680760600337186,0.07888480832387686,18.61037747605658,1.7825844913356192,12.534322425705025,768,1401.0008958333265,7921.014062882707,18.8131309376663,8.276047195355513,0.00707317073170729,0.005586404392557198,0.07917421602787458,0.007127531864862997,0.17773867595818815,0.8482964570381133,0.34429268292683,1.794697702708484
20110409_mad_rs_2.5_it2fuzzy,800,1358,86400.0,230.38410975009015,17077,0.009135452025165022,0.07610907979927416,12.003104030765256,0.9241955246597319,11.042276695772586,759,1559.3583504611213,7948.248673208999,19.48734835191225,8.224677150125913,0.003749128919860625,0.004760684443589329,0.06181184668989543,0.005292110410015881,0.11088850174216029,0.5492841700001759,0.26753658536585334,1.563459743137659
20110411_mad_rs_2.5_it2fuzzy,800,1233,86400.0,223.36175187292034,15260,0.01008442309985077,0.06587676157106202,15.30801280960447,1.3246594929830626,10.858437327219987,759,1147.6920105401746,5981.369590822514,19.39454201624838,8.266124242899767,0.0038188153310104492,0.0038433388007183024,0.06276306620209056,0.007169742293245,0.10772125435540078,0.6005449556090802,0.249181184668989,1.4622518755251819
20110412_mad_rs_2.5_it2fuzzy,800,1054,86400.0,181.9844069765995,11613,0.011694133572053584,0.053096699185855974,22.02421949266612,2.3496429744593073,11.089188719749252,768,1319.7508958333242,7471.5172080631,19.185636090222264,8.316788102596036,0.0036062717770034857,0.0035559999089500027,0.061836236933797875,0.005513905858626166,0.09028919860627163,0.6425702568224364,0.22264808362369348,1.4377461813600991
20110403_thr_mc_0.8_it2fuzzy,800,1463,86400.0,340.2996298456875,12160,0.001574803938442595,0.030164321723109892,5.220750371575851,0.3868801957819353,9.734390280982428,717,697.7343207810344,4050.8424089078626,19.03904685941844,8.196363265052161,0.02852961672473865,0.007014843965946242,0.06026829268292673,0.0047380108036575485,0.2949756097560977,0.35033714445895014,0.5221428571428571,1.7283072655046052
20110409_thr_mc_0.8_it2fuzzy,800,1358,86400.0,281.7680152312727,13227,0.0021591901652717018,0.04341367514924735,4.973525410711825,0.2567638808696465,10.095384599582257,730,1013.2751013698514,5555.34568425075,19.226215544195913,8.164507306755786,0.020407665505226446,0.007952943584858742,0.060111498257839666,0.004136834393147208,0.24705923344947753,0.32972917469790697,0.4619233449477352,1.632414973115937
20110411_thr_mc_0.8_it2fuzzy,800,1233,86400.0,270.6088605440336,10427,0.001444624244312723,0.03203766007117489,4.509144054538767,0.24821118533702,9.803769785383357,733,960.4689822646695,5941.442568948004,19.16117465223746,8.179851933380222,0.023449477351916354,0.00767773491091269,0.06144250871080129,0.0069676579007172295,0.21876655052264812,0.28281109709390484,0.41971428571428576,1.5362859156372612
