Experiment name, Number of hosts, Number of VMs, Total simulation time, Energy consumption, Number of VM migrations, SLA, SLA perf degradation due to migration, SLA time per active host, Overall SLA violation, Average SLA violation, Number of host shutdowns, Mean time before a host shutdown, StDev time before a host shutdown, Mean time before a VM migration, StDev time before a VM migration, VM selection mean, VM selection stDev, host selection mean, host selection stDev, VM reallocation mean, VM reallocation stDev, total mean, total stDev
20110303_iqr_rs_1.5_it2fuzzy_intersection_o2_and_union_minmax,800,1052,86400.0,109.29304249756206,22793,0.006782182112485159,0.09547534865653054,7.1035950199918485,0.12439282348239986,9.393098417770583,3444,931.2397305458743,2280.379656757678,19.658620863479655,8.147505622404314,9.825783972125443E-4,7.068913824094155E-4,0.0800313588850174,0.012012918129793817,0.04337282229965161,0.018829851691769803,0.5127282229965151,4.313260546415392
20110303_iqr_rs_1.5_it2fuzzy_intersection_om_and_union_minmax,800,1052,86400.0,110.5379802270921,22781,0.006600118130330531,0.09376656512411051,7.038882272795788,0.11900711202765324,9.392359936221844,3364,960.1505636147402,2318.0157566171797,19.623598136069706,8.155710217228075,9.756097560975616E-4,6.65927158212027E-4,0.07844250871080144,0.005140270663647324,0.04181881533101046,0.01898919258302702,0.501505226480837,4.210099084320674
20110303_iqr_rs_1.5_it2fuzzy_intersection_odb_and_union_minmax,800,1052,86400.0,108.67991425411596,23123,0.00661327582047497,0.09313328662077801,7.100872373808775,0.1182963104125932,9.175237640682164,3253,980.0354036274138,2402.86661868058,19.661286187847686,8.139664923414275,9.721254355400704E-4,7.972351775146747E-4,0.07912543554006969,0.004526334876534955,0.04227526132404178,0.01819198839605227,0.5044878048780486,4.2328900952442865
20110303_iqr_rs_1.5_it2fuzzy_intersection_om3_and_union_minmax,800,1052,86400.0,110.05570607888563,23787,0.006944041102524527,0.09728030146164354,7.138178025961894,0.12782424522445907,9.514662655262375,3483,947.8643881711116,2328.0336162310527,19.707188491267967,8.162746502074434,0.0010313588850174224,8.335570632801374E-4,0.0809268292682927,0.019809359182971546,0.06069337979094077,0.03575416340476777,0.5577944250871079,4.378879636411418
20110303_iqr_rs_1.5_it2fuzzy_intersection_o2db_and_union_minmax,800,1052,86400.0,110.8100135233495,23743,0.006667942105065414,0.09434749369884374,7.067428973099613,0.12173850767441136,9.42036426456627,3657,910.164790812134,2121.5596197004306,19.64656481729899,8.164809075830743,0.0011916376306620217,9.358066157468036E-4,0.093602787456446,0.007890579886432795,0.07499999999999998,0.035270582445063,0.6152369337979089,4.339646256203469
20110303_iqr_rs_1.5_it2fuzzy_intersection_a_and_union_minmax,800,1052,86400.0,110.71481815665696,23363,0.006610597707164735,0.09398889554574358,7.033381623201876,0.12078579099912483,9.356041020168455,3528,935.024975056686,2280.485128186608,19.589849180330482,8.18278846569322,0.0010452961672473874,0.0013720628513017622,0.08251567944250882,0.015552266877974336,0.0610313588850174,0.03183626806381191,0.6134564459930307,5.088418605648832
20110303_iqr_rs_1.5_it2fuzzy_intersection_tl_and_union_minmax,800,1052,86400.0,110.67585485670287,23535,0.006768859699811396,0.09506987902626443,7.1198783138678445,0.12295202829751438,9.318978950844354,3569,926.4448349677753,2332.3739254868274,19.722860399893747,8.176701044458818,0.0010209059233449484,7.974490896346909E-4,0.08916376306620209,0.022326980693965347,0.0674982578397212,0.037247131073118125,0.6518501742160274,5.3831104386735635
20110303_iqr_rs_1.5_it2fuzzy_intersection_o2_and_union_o2n,800,1052,86400.0,109.48693558287744,23447,0.006696708293646439,0.09454189355350781,7.083323637744051,0.12039979586670901,9.30851696423888,3386,960.5897696396875,2288.432237169465,19.5637215878221,8.175668583481555,0.0012334494773519173,0.001019664837669612,0.10702787456445992,0.0346540231170062,0.0818954703832753,0.049344686910182935,0.7137665505226477,5.572803887863231
20110303_iqr_rs_1.5_it2fuzzy_intersection_om_and_union_omn,800,1052,86400.0,110.53710120189355,23692,0.00691327692978153,0.09768075293588796,7.07741978024986,0.12648851090218208,9.405339920192752,3575,922.7255183216719,2290.611332237071,19.712842105265644,8.183773039373033,0.0014529616724738687,0.001129878671898527,0.12581881533101036,0.05447686935842724,0.09719860627177701,0.06274606608576783,0.7225470383275269,5.132552590554492
20110303_iqr_rs_1.5_it2fuzzy_intersection_odb_and_union_odbn,800,1052,86400.0,110.66436826525887,22688,0.0064505424717376456,0.09100115640929175,7.088418132540355,0.11612339225581458,9.157400422258116,3453,940.9239223863227,2454.0785331579254,19.719662331567505,8.166025724587413,0.0011567944250871088,8.402968399735366E-4,0.09951219512195127,0.025714251940449264,0.07516027874564461,0.04264254692573648,0.6768466898954709,5.064218735697269
20110303_iqr_rs_1.5_it2fuzzy_intersection_om3_and_union_om2n,800,1052,86400.0,109.82138359100092,22880,0.006478105965931417,0.09301763900831546,6.964384427508739,0.11915807330720259,9.238600877454761,3600,904.8205777777727,2241.759596894869,19.639411120396165,8.190592112797884,0.0011672473867595826,8.928075569184551E-4,0.09924041811846702,0.02860781417711598,0.07045993031358887,0.03936334639173817,0.662686411149826,5.516568345168275
20110303_iqr_rs_1.5_it2fuzzy_intersection_o2db_and_union_o2dbn,800,1052,86400.0,109.69592144495296,22925,0.006510116012025547,0.09272693726369963,7.020738745540451,0.11765884107745285,9.209873182947398,3376,967.1514976303281,2365.535326452197,19.723081988441656,8.154719623572177,9.477351916376313E-4,7.759857882831094E-4,0.07755052264808365,0.018353846934044425,0.05229268292682926,0.03528115915086243,0.5883623693379786,4.974541751504364
20110303_iqr_rs_1.5_it2fuzzy_intersection_a_and_union_an,800,1052,86400.0,109.39146375440585,22549,0.006484001362739478,0.09177942597998694,7.064765652547614,0.11744744993892604,9.232054314070801,3410,955.4741958944222,2430.441604221694,19.75581403691173,8.166280304730847,9.198606271777009E-4,7.221684382708581E-4,0.06883972125435535,0.01619036957746477,0.043536585365853676,0.030213307275954636,0.505104529616725,4.269590969282584
20110303_iqr_rs_1.5_it2fuzzy_intersection_tl_and_union_tln,800,1052,86400.0,110.42070403656616,23279,0.006809557458283318,0.09587425916576407,7.102591996575194,0.1227243080239392,9.168220852641891,3553,930.0831747818679,2302.576738894108,19.755680466899637,8.162735701264278,8.11846689895471E-4,6.418932912820097E-4,0.06062020905923341,0.010270060156614323,0.035003484320557485,0.019885423247875084,0.4515783972125435,4.128769480913738
